-221.5,46.882
457.51,464.89
-342.39,470.59
457.17,-14.624
300.28,-358.11
-78.239,415.74
292.21,459.49
155.74,-464.29
349.13,433.99
178.74,257.74
243.13,-107.77
155.48,-328.81
206.05,-468.17
-223.08,-453.83
-402.87,323.46
194.83,-182.9
450.22,-465.55
-61.256,-118.44
265.52,295.2
-313.13,-10.236
-54.414,146.31
209.36,254.69
-223.97,179.7
155.1,-337.39
-381,-1.6359
459.74,-159.61
85.268,-276.19
251.27,-244.9
5.9571,199.08
390.9,459.29
47.216,-361.38
-350.71,-242.49
340.72,-245.72
314.28,-256.48
429.26,-150.02
-303.4,-248.92
116.04,-26.711
-148.34,330.83
85.264,49.724
417.19,-214.16
257.2,253.73
-119.55,67.822
-424.15,-446.05
30.798,279.17
434.01,-370.09
68.824,-30.609
-488.1,-162.88
-337.82,294.28
-188.78,28.533
-334.35,101.98
-237.03,154.08
189.21,248.15
-49.458,-416.18
-271.02,413.34
-347.62,325.82
38.342,496.13
-421.82,-57.322
-393.35,461.9
-495.37,274.91
317.3,368.69
-415.56,-100.22
-240.13,300.07
-68.586,410.65
-318.15,-236.2
-354.46,-363.93
369.29,79.705
49.86,-355.05
353.03,122.06
-149.05,13.25
-98.192,-424.03
-260.08,-376.68
-316.09,-260.05
-82.733,-450.35
402.72,444.79
-9.1359,-10.747
-162.28,400.05
-130.75,-388.8
280.25,-110.26
-258.31,-96.088
-403.55,-368.03
442.05,456.13
75.209,-440.22
-265.22,-146.84
321.19,-484.6
-456.98,-331.01
149.12,231.72
147.75,-49.076
47.009,-203.68
244.69,-311.04
186.78,-316.49
-131.52,125.62
280.23,-418.87
429.39,275.71
-13.208,-64.141
-53.216,-193.65
8.5087,10.772
317.63,294.83
144.32,-121.39
311.58,32.826
-149.27,439
375.94,50.156
122.48,87.045
-292.26,-198.75
-29.077,-269.51
344.31,-305.24
-274.08,-329.29
-272.34,-64.301
-188.9,423.38
-69.793,-315.18
404.88,479.75
-61.13,-388.88
-241.94,-91.28
94.896,-237.79
102.84,211.22
-278.25,-382.58
-203.32,-181.22
-75.833,7.8583
-414.48,-237.52
301.01,-470.78
428.85,230.33
-11.391,78.525
-262.72,-41.151
463.09,46.806
21.136,-268.41
-11.102,124.06
179.14,-104.48
-132.56,487.98
-462.26,385.17
413.29,296.18
-401.29,-238.13
-164.64,179.73
-363.45,221.23
-393.24,153.76
-5.8261,279.05
215.04,403.72
390.92,-165.84
198.75,-302.19
-469.46,244.07
0.022436,-20.078
404.72,109.87
117.67,359.44
305.49,76.722
-317.08,-260.07
386.51,-471.33
-10.099,-332.07
478.68,212.69
0.47162,-28.912
-440.38,181.97
-457.57,-428.55
21.65,-403.27
318.15,317.55
222.44,-350.13
159.61,18.595
472.97,148.99
300.33,-46.202
-67.608,325.31
-416.53,-366.83
-326.61,-109.06
331.38,303.36
-439.53,-100.74
26.876,-83.201
156.86,127.97
-208.02,-68.349
-484.51,484.06
-332.83,-393.78
-127.59,-301.88
-10.312,-160.51
451.63,420.33
-447.32,237.86
